Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Year,Disaster Type,Iso,Country Name,Occurrence,Total deaths,Injured,Affected,Homeless,Total affected,Total damage
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,"1,966,957","2,001,048","2,037,165","2,075,630","2,116,832","2,161,103","2,208,422","2,258,877","2,313,017","2,371,515","2,434,755","2,503,074","2,576,093","2,652,586","2,730,859","2,809,692","2,888,509","2,967,620","3,047,769","3,130,125","3,215,483","3,304,188","3,395,798","3,489,402","3,583,707","3,677,854","3,771,578","3,865,402","3,960,243","4,057,406","4,157,903","4,261,933","4,369,407","4,480,689","4,596,131","4,715,929","4,840,311","4,969,116","5,101,633","5,236,863","5,374,051","5,512,835","5,653,284","5,795,571","5,940,048","6,086,905","6,236,158","6,387,470","6,540,267","6,693,799","6,847,517","7,001,172","7,154,870","7,308,864","7,463,577","7,619,321",null,1972,Storm,PNG,Papua New Guinea,1,null,null,null,null,null,null
Paraguay,PRY,"Population, total",SP.POP.TOTL,"1,902,871","1,953,331","2,005,337","2,058,916","2,114,095","2,170,853","2,229,373","2,289,579","2,350,900","2,412,565","2,474,102","2,535,355","2,596,741","2,659,084","2,723,523","2,790,964","2,861,582","2,935,375","3,012,833","3,094,479","3,180,628","3,271,454","3,366,726","3,465,796","3,567,750","3,671,826","3,777,764","3,885,433","3,994,328","4,103,909","4,213,740","4,323,402","4,432,738","4,541,902","4,651,222","4,760,853","4,870,695","4,980,346","5,089,306","5,196,935","5,302,703","5,406,625","5,508,615","5,607,948","5,703,742","5,795,493","5,882,797","5,966,160","6,047,131","6,127,847","6,209,877","6,293,763","6,379,162","6,465,669","6,552,518","6,639,123",null,1963,Drought,PRY,Paraguay,1,null,null,13400,null,13400,null
Paraguay,PRY,"Population, total",SP.POP.TOTL,"1,902,871","1,953,331","2,005,337","2,058,916","2,114,095","2,170,853","2,229,373","2,289,579","2,350,900","2,412,565","2,474,102","2,535,355","2,596,741","2,659,084","2,723,523","2,790,964","2,861,582","2,935,375","3,012,833","3,094,479","3,180,628","3,271,454","3,366,726","3,465,796","3,567,750","3,671,826","3,777,764","3,885,433","3,994,328","4,103,909","4,213,740","4,323,402","4,432,738","4,541,902","4,651,222","4,760,853","4,870,695","4,980,346","5,089,306","5,196,935","5,302,703","5,406,625","5,508,615","5,607,948","5,703,742","5,795,493","5,882,797","5,966,160","6,047,131","6,127,847","6,209,877","6,293,763","6,379,162","6,465,669","6,552,518","6,639,123",null,1965,Flood,PRY,Paraguay,1,6,null,25000,null,25000,2000000
Paraguay,PRY,"Population, total",SP.POP.TOTL,"1,902,871","1,953,331","2,005,337","2,058,916","2,114,095","2,170,853","2,229,373","2,289,579","2,350,900","2,412,565","2,474,102","2,535,355","2,596,741","2,659,084","2,723,523","2,790,964","2,861,582","2,935,375","3,012,833","3,094,479","3,180,628","3,271,454","3,366,726","3,465,796","3,567,750","3,671,826","3,777,764","3,885,433","3,994,328","4,103,909","4,213,740","4,323,402","4,432,738","4,541,902","4,651,222","4,760,853","4,870,695","4,980,346","5,089,306","5,196,935","5,302,703","5,406,625","5,508,615","5,607,948","5,703,742","5,795,493","5,882,797","5,966,160","6,047,131","6,127,847","6,209,877","6,293,763","6,379,162","6,465,669","6,552,518","6,639,123",null,1966,Flood,PRY,Paraguay,1,null,null,4890,2500,7390,1000000
Paraguay,PRY,"Population, total",SP.POP.TOTL,"1,902,871","1,953,331","2,005,337","2,058,916","2,114,095","2,170,853","2,229,373","2,289,579","2,350,900","2,412,565","2,474,102","2,535,355","2,596,741","2,659,084","2,723,523","2,790,964","2,861,582","2,935,375","3,012,833","3,094,479","3,180,628","3,271,454","3,366,726","3,465,796","3,567,750","3,671,826","3,777,764","3,885,433","3,994,328","4,103,909","4,213,740","4,323,402","4,432,738","4,541,902","4,651,222","4,760,853","4,870,695","4,980,346","5,089,306","5,196,935","5,302,703","5,406,625","5,508,615","5,607,948","5,703,742","5,795,493","5,882,797","5,966,160","6,047,131","6,127,847","6,209,877","6,293,763","6,379,162","6,465,669","6,552,518","6,639,123",null,1971,Flood,PRY,Paraguay,1,null,null,27000,null,27000,50000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1960,Earthquake,PER,Peru,1,57,null,null,null,null,null
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1962,Landslide,PER,Peru,1,41,null,null,null,null,null
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1962,Mass movement (dry),PER,Peru,1,"2,000",null,null,null,null,200000000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1962,Storm,PER,Peru,1,60,null,null,null,null,null
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1965,Flood,PER,Peru,1,60,null,null,null,null,null
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1966,Drought,PER,Peru,1,null,null,156000,null,156000,null
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1966,Earthquake,PER,Peru,1,120,"1,500",57600,49256,108356,15000000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1967,Flood,PER,Peru,1,25,300,40000,10000,50300,15000000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1968,Earthquake,PER,Peru,1,11,120,300,null,420,100000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1969,Drought,PER,Peru,1,null,null,128604,null,128604,10000000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1969,Earthquake,PER,Peru,1,150,216,3000,null,3216,5000000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1970,Earthquake,PER,Peru,2,"66,823","143,583",3087909,null,3231492,532000000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1970,Flood,PER,Peru,1,3,50,131000,5000,136050,5200000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1971,Flood,PER,Peru,1,250,null,330000,null,330000,600000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1971,Landslide,PER,Peru,1,600,null,null,null,null,null
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1972,Earthquake,PER,Peru,1,12,null,1500000,75000,1575000,20000000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1973,Landslide,PER,Peru,1,500,null,null,null,null,null
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1974,Earthquake,PER,Peru,1,78,"2,414",41260,null,43674,10000000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1974,Landslide,PER,Peru,1,310,null,12000,1500,13500,21700000
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1977,Epidemic,PER,Peru,1,26,null,null,null,null,null
Peru,PER,"Population, total",SP.POP.TOTL,"10,061,519","10,350,239","10,650,672","10,961,539","11,281,015","11,607,684","11,941,327","12,282,081","12,629,333","12,982,444","13,341,071","13,704,333","14,072,476","14,447,649","14,832,839","15,229,951","15,639,898","16,061,327","16,491,087","16,924,758","17,359,118","17,792,551","18,225,727","18,660,443","19,099,575","19,544,950","19,996,250","20,451,712","20,909,897","21,368,856","21,826,658","22,283,130","22,737,056","23,184,222","23,619,358","24,038,761","24,441,076","24,827,409","25,199,744","25,561,297","25,914,875","26,261,363","26,601,463","26,937,737","27,273,188","27,610,406","27,949,958","28,292,768","28,642,048","29,001,563","29,373,644","29,759,891","30,158,768","30,565,461","30,973,148","31,376,670",null,1977,Flood,PER,Peru,2,21,null,640,300,940,1000000
Poland,POL,"Population, total",SP.POP.TOTL,"29,637,450","29,964,000","30,308,500","30,712,000","31,139,450","31,444,950","31,681,000","31,987,155","32,294,655","32,548,300","32,664,300","32,783,500","33,055,650","33,357,200","33,678,899","34,015,199","34,356,300","34,689,050","34,965,600","35,247,217","35,574,150","35,898,587","36,230,481","36,571,808","36,904,134","37,201,885","37,456,119","37,668,045","37,824,487","37,961,529","38,110,782","38,246,193","38,363,667","38,461,408","38,542,652","38,594,998","38,624,370","38,649,660","38,663,481","38,660,271","38,258,629","38,248,076","38,230,364","38,204,570","38,182,222","38,165,445","38,141,267","38,120,560","38,125,759","38,151,603","38,042,794","38,063,255","38,063,164","38,040,196","38,011,735","37,999,494",null,1977,Flood,POL,Poland,1,null,null,1000,null,1000,null
Portugal,PRT,"Population, total",SP.POP.TOTL,"8,857,716","8,929,316","8,993,985","9,030,355","9,035,365","8,998,595","8,930,990","8,874,520","8,836,650","8,757,705","8,680,431","8,643,756","8,630,430","8,633,100","8,754,365","9,093,470","9,355,810","9,455,675","9,558,250","9,661,265","9,766,312","9,851,362","9,911,771","9,957,865","9,996,232","10,023,613","10,032,734","10,030,031","10,019,610","10,005,000","9,983,218","9,960,235","9,952,494","9,964,675","9,991,525","10,026,176","10,063,945","10,108,977","10,160,196","10,217,828","10,289,898","10,362,722","10,419,631","10,458,821","10,483,861","10,503,330","10,522,288","10,542,964","10,558,177","10,568,247","10,573,100","10,557,560","10,514,844","10,457,295","10,401,062","10,348,648",null,1967,Flood,PRT,Portugal,1,462,100,1000,null,1100,3000000
Portugal,PRT,"Population, total",SP.POP.TOTL,"8,857,716","8,929,316","8,993,985","9,030,355","9,035,365","8,998,595","8,930,990","8,874,520","8,836,650","8,757,705","8,680,431","8,643,756","8,630,430","8,633,100","8,754,365","9,093,470","9,355,810","9,455,675","9,558,250","9,661,265","9,766,312","9,851,362","9,911,771","9,957,865","9,996,232","10,023,613","10,032,734","10,030,031","10,019,610","10,005,000","9,983,218","9,960,235","9,952,494","9,964,675","9,991,525","10,026,176","10,063,945","10,108,977","10,160,196","10,217,828","10,289,898","10,362,722","10,419,631","10,458,821","10,483,861","10,503,330","10,522,288","10,542,964","10,558,177","10,568,247","10,573,100","10,557,560","10,514,844","10,457,295","10,401,062","10,348,648",null,1973,Storm,PRT,Portugal,1,11,null,null,null,null,null
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,"2,358,000","2,399,722","2,450,322","2,504,530","2,554,066","2,594,000","2,624,995","2,645,674","2,662,064","2,684,150","2,718,000","2,762,190","2,817,256","2,878,786","2,939,299","2,994,000","3,043,854","3,088,690","3,129,421","3,168,088","3,206,000","3,242,552","3,277,453","3,311,138","3,344,190","3,377,000","3,409,554","3,441,850","3,473,898","3,505,650","3,537,000","3,562,110","3,585,176","3,615,497","3,649,237","3,683,103","3,724,655","3,759,430","3,781,101","3,800,081","3,810,605","3,818,774","3,823,701","3,826,095","3,826,878","3,821,362","3,805,214","3,782,995","3,760,866","3,740,410","3,721,526","3,678,736","3,634,487","3,593,079","3,534,888","3,474,182",null,1960,Storm,PRI,Puerto Rico,1,null,null,null,null,null,null
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,"2,358,000","2,399,722","2,450,322","2,504,530","2,554,066","2,594,000","2,624,995","2,645,674","2,662,064","2,684,150","2,718,000","2,762,190","2,817,256","2,878,786","2,939,299","2,994,000","3,043,854","3,088,690","3,129,421","3,168,088","3,206,000","3,242,552","3,277,453","3,311,138","3,344,190","3,377,000","3,409,554","3,441,850","3,473,898","3,505,650","3,537,000","3,562,110","3,585,176","3,615,497","3,649,237","3,683,103","3,724,655","3,759,430","3,781,101","3,800,081","3,810,605","3,818,774","3,823,701","3,826,095","3,826,878","3,821,362","3,805,214","3,782,995","3,760,866","3,740,410","3,721,526","3,678,736","3,634,487","3,593,079","3,534,888","3,474,182",null,1970,Flood,PRI,Puerto Rico,1,60,null,null,null,null,null
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,"2,358,000","2,399,722","2,450,322","2,504,530","2,554,066","2,594,000","2,624,995","2,645,674","2,662,064","2,684,150","2,718,000","2,762,190","2,817,256","2,878,786","2,939,299","2,994,000","3,043,854","3,088,690","3,129,421","3,168,088","3,206,000","3,242,552","3,277,453","3,311,138","3,344,190","3,377,000","3,409,554","3,441,850","3,473,898","3,505,650","3,537,000","3,562,110","3,585,176","3,615,497","3,649,237","3,683,103","3,724,655","3,759,430","3,781,101","3,800,081","3,810,605","3,818,774","3,823,701","3,826,095","3,826,878","3,821,362","3,805,214","3,782,995","3,760,866","3,740,410","3,721,526","3,678,736","3,634,487","3,593,079","3,534,888","3,474,182",null,1975,Storm,PRI,Puerto Rico,1,26,null,null,null,null,null
Romania,ROU,"Population, total",SP.POP.TOTL,"18,406,905","18,555,250","18,676,550","18,797,850","18,919,126","19,031,576","19,215,450","19,534,242","19,799,831","20,009,141","20,250,398","20,461,567","20,657,957","20,835,681","21,029,429","21,293,583","21,551,634","21,756,096","21,951,464","22,090,488","22,242,653","22,415,169","22,515,389","22,588,790","22,655,940","22,755,427","22,859,269","22,949,430","23,057,662","23,161,458","23,201,835","23,001,155","22,794,284","22,763,280","22,730,211","22,684,270","22,619,004","22,553,978","22,507,344","22,472,040","22,442,971","22,131,970","21,730,496","21,574,326","21,451,748","21,319,685","21,193,760","20,882,982","20,537,875","20,367,487","20,246,871","20,147,528","20,058,035","19,983,693","19,908,979","19,832,389",null,1970,Flood,ROU,Romania,1,215,null,238755,null,238755,500000000
Romania,ROU,"Population, total",SP.POP.TOTL,"18,406,905","18,555,250","18,676,550","18,797,850","18,919,126","19,031,576","19,215,450","19,534,242","19,799,831","20,009,141","20,250,398","20,461,567","20,657,957","20,835,681","21,029,429","21,293,583","21,551,634","21,756,096","21,951,464","22,090,488","22,242,653","22,415,169","22,515,389","22,588,790","22,655,940","22,755,427","22,859,269","22,949,430","23,057,662","23,161,458","23,201,835","23,001,155","22,794,284","22,763,280","22,730,211","22,684,270","22,619,004","22,553,978","22,507,344","22,472,040","22,442,971","22,131,970","21,730,496","21,574,326","21,451,748","21,319,685","21,193,760","20,882,982","20,537,875","20,367,487","20,246,871","20,147,528","20,058,035","19,983,693","19,908,979","19,832,389",null,1975,Flood,ROU,Romania,1,60,null,1000000,null,1000000,50000000
